id,Name,Url,Loaded,ExpensiveLevel,Category,SubCategories,Claimed,HasWebsite,Stars,Reviews,Photos,AttributesHas,AttributesCount,QuestionsCount,OpenDaysCount,HasBreaks,OpenHour1,EndHour1,CountHour1,HasBreaks1,OpenHour2,EndHour2,CountHour2,HasBreaks2,OpenHour3,EndHour3,CountHour3,HasBreaks3,OpenHour4,EndHour4,CountHour4,HasBreaks4,OpenHour5,EndHour5,CountHour5,HasBreaks5,OpenHour6,EndHour6,CountHour6,HasBreaks6,OpenHour7,EndHour7,CountHour7,HasBreaks7,HasBreak1,HasBreak2,HasBreak3,HasBreak4,HasBreak5,HasBreak6,HasBreak7,ExtraName,ExtraAttributes
2215,Amigo's Mexican Kitchen + Tequila Bar,https://www.yelp.com/biz/amigos-mexican-kitchen-tequila-bar-peabody?osq=Restaurants,1,2.0,Restaurants,"['Mexican', 'Bars']",1.0,1.0,8.0,79.0,132.0,"['Offers Delivery', 'Offers Takeout', 'Masks required', 'Staff wears masks']",4.0,4.0,,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,43.0,21.0,,22.0,43.0,21.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amigo's Mexican Kitchen + Tequila Bar,"{""CoatCheck"": ""False"", ""Alcohol"": ""u'full_bar'"", ""BusinessAcceptsCreditCards"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", ""BusinessParking"": ""{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""RestaurantsTableService"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", ""RestaurantsDelivery"": ""True"", ""WiFi"": ""u'free'"", ""NoiseLevel"": ""u'average'"", ""BYOB"": ""False""}"
2216,Howling Wolf Taqueria Express,https://www.yelp.com/biz/howling-wolf-taqueria-express-marblehead?hrid=b-YL7WtSLGmYhfUeBqujxg&osq=Restaurants,1,2.0,Restaurants,"['Mexican', 'Tex-Mex']",1.0,1.0,7.0,41.0,13.0,"['Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options']",4.0,4.0,,,,,0.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,40.0,18.0,,22.0,41.0,19.0,,22.0,41.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Howling Wolf Taqueria Express,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""HasTV"": ""True"", ""BikeParking"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""Alcohol"": ""u'none'"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""False"", ""BusinessAcceptsBitcoin"": ""False"", ""OutdoorSeating"": ""True"", ""RestaurantsTableService"": ""False"", ""NoiseLevel"": ""u'loud'"", ""WiFi"": ""u'free'"", ""BusinessAcceptsCreditCards"": ""True""}"
2217,Dube's,https://www.yelp.com/biz/dubes-salem?osq=Restaurants,1,2.0,Restaurants,['Seafood'],0.0,1.0,8.0,138.0,55.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Accepts Credit Cards']",4.0,4.0,,,,,0.0,,,,0.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,22.0,42.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dube's,"{""RestaurantsReservations"": ""False"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""2"", ""Alcohol"": ""u'full_bar'"", ""GoodForKids"": ""True"", ""HasTV"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""BusinessAcceptsCreditCards"": ""True"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""u'no'"", ""OutdoorSeating"": ""False"", ""RestaurantsDelivery"": ""False"", ""BikeParking"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}"
2218,The Hardcover Restaurant,https://www.yelp.com/biz/the-hardcover-restaurant-danvers?hrid=W-T7ODABr9h43U4EMCNnkA&osq=Restaurants,1,3.0,Restaurants,"['Steakhouses', 'American (Traditional)']",0.0,1.0,7.0,225.0,74.0,"['Takes Reservations', 'Offers Takeout', 'No Delivery', 'Accepts Credit Cards']",4.0,4.0,,,30.0,42.0,12.0,,32.0,42.0,10.0,,32.0,42.0,10.0,,32.0,42.0,10.0,,32.0,42.0,10.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Hardcover Restaurant,"{""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""NoiseLevel"": ""u'average'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsPriceRange2"": ""3"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsAttire"": ""u'casual'"", ""HasTV"": ""True"", ""RestaurantsTakeOut"": ""False"", ""OutdoorSeating"": ""False"", ""GoodForKids"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""u'free'"", ""RestaurantsReservations"": ""True"", ""BikeParking"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""Caters"": ""False""}"
2219,Regatta Pub,https://www.yelp.com/biz/regatta-pub-salem?hrid=gBKz4DT4VY6gFmmsJgov2A&osq=Restaurants,1,2.0,Restaurants,"['American (Traditional)', 'Bars']",0.0,1.0,5.0,60.0,30.0,"['Offers Takeout', 'No Reservations', 'Accepts Credit Cards', 'Outdoor Seating']",4.0,4.0,,,13.0,46.0,33.0,,13.0,46.0,33.0,,13.0,46.0,33.0,,13.0,46.0,33.0,,13.0,46.0,33.0,,13.0,48.0,35.0,,13.0,48.0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regatta Pub,"{""RestaurantsReservations"": ""False"", ""Caters"": ""True"", ""HasTV"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""WiFi"": ""u'free'"", ""GoodForKids"": ""False"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""u'full_bar'"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""NoiseLevel"": ""u'quiet'"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", ""RestaurantsDelivery"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}"
2220,April's Pub & Grill,https://www.yelp.com/biz/aprils-pub-and-grill-lynn-2?osq=Restaurants,1,1.0,Restaurants,"['American (Traditional)', 'Breakfast & Brunch', 'Sandwiches']",0.0,1.0,9.0,133.0,93.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Accepts Credit Cards']",4.0,4.0,,,16.0,30.0,14.0,,16.0,32.0,16.0,,16.0,42.0,26.0,,16.0,42.0,26.0,,16.0,44.0,28.0,,16.0,44.0,28.0,,16.0,44.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April's Pub & Grill,"{""RestaurantsAttire"": ""'casual'"", ""OutdoorSeating"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""'full_bar'"", ""BusinessAcceptsCreditCards"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", ""NoiseLevel"": ""u'average'"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsGoodForGroups"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTableService"": ""True"", ""RestaurantsDelivery"": ""False"", ""BikeParking"": ""True"", ""HasTV"": ""True"", ""RestaurantsReservations"": ""False"", ""GoodForKids"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}""}"
2221,Bambolina Restaurant,https://www.yelp.com/biz/bambolina-restaurant-salem?osq=Restaurants,1,2.0,Restaurants,"['Pizza', 'Italian']",0.0,1.0,8.0,408.0,291.0,"['Offers Takeout', 'No Reservations', 'Staff wears masks', 'Vegan Options']",4.0,4.0,,,23.0,41.0,18.0,,23.0,41.0,18.0,,23.0,41.0,18.0,,23.0,41.0,18.0,,23.0,41.0,18.0,,23.0,43.0,20.0,,23.0,43.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bambolina Restaurant,"{""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""HasTV"": ""False"", ""BusinessAcceptsBitcoin"": ""False"", ""RestaurantsTableService"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""Caters"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""BusinessParking"": ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""NoiseLevel"": ""u'average'"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", ""RestaurantsGoodForGroups"": ""True"", ""WiFi"": ""'no'"", ""OutdoorSeating"": ""True"", ""Alcohol"": ""u'beer_and_wine'"", ""RestaurantsReservations"": ""False"", ""RestaurantsDelivery"": ""None"", ""GoodForKids"": ""True"", ""RestaurantsAttire"": ""u'casual'""}"
2222,April's II,https://www.yelp.com/biz/aprils-ii-salem-2?osq=Restaurants,1,0.0,Restaurants,"['American (Traditional)', 'Dominican', 'Breakfast & Brunch']",0.0,1.0,9.0,38.0,36.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Many Vegetarian Options']",4.0,4.0,,,14.0,29.0,15.0,,14.0,29.0,15.0,,14.0,29.0,15.0,,14.0,29.0,15.0,,14.0,29.0,15.0,,14.0,29.0,15.0,,14.0,29.0,15.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,April's II,"{""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""HasTV"": ""True"", ""GoodForKids"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True""}"
2223,Peabody Bread Co,https://www.yelp.com/biz/peabody-bread-co-peabody-2?osq=Restaurants,1,1.0,Restaurants,"['Bakeries', 'Sandwiches']",0.0,0.0,9.0,23.0,20.0,"['Offers Takeout', 'No Reservations', 'No Delivery', 'Many Vegetarian Options']",4.0,4.0,,,14.0,27.0,13.0,,12.0,39.0,27.0,,12.0,39.0,27.0,,12.0,39.0,27.0,,12.0,39.0,27.0,,12.0,39.0,27.0,,12.0,39.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peabody Bread Co,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsDelivery"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""WiFi"": ""'no'"", ""RestaurantsPriceRange2"": ""1"", ""OutdoorSeating"": ""True"", ""BikeParking"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", ""RestaurantsGoodForGroups"": ""False"", ""GoodForKids"": ""True"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""HasTV"": ""True""}"
2224,Toscana Bar Italiano,https://www.yelp.com/biz/toscana-bar-italiano-beverly?hrid=eeVKPc0srDdx4nOQTKe_xA&osq=Restaurants,1,2.0,Restaurants,"['Cocktail Bars', 'Italian']",1.0,1.0,8.0,128.0,104.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']",4.0,4.0,,,24.0,42.0,18.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,32.0,46.0,14.0,,24.0,46.0,22.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toscana Bar Italiano,"{""Music"": ""{}"", ""CoatCheck"": ""False"", ""OutdoorSeating"": ""False"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", ""HasTV"": ""True"", ""WiFi"": ""u'free'"", ""RestaurantsReservations"": ""True"", ""Smoking"": ""u'no'"", ""GoodForMeal"": ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""NoiseLevel"": ""u'average'"", ""BusinessParking"": ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""'full_bar'"", ""Caters"": ""True"", ""ByAppointmentOnly"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTableService"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""HappyHour"": ""False"", ""WheelchairAccessible"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""BikeParking"": ""True"", ""GoodForDancing"": ""False"", ""RestaurantsDelivery"": ""True"", ""GoodForKids"": ""False"", ""Ambience"": ""{'touristy': None, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}""}"
2225,Bertini's Restaurant,https://www.yelp.com/biz/bertinis-restaurant-salem?osq=Restaurants,1,2.0,Restaurants,"['Pizza', 'Bars', 'Italian']",0.0,1.0,7.0,46.0,8.0,"['Takes Reservations', 'Offers Takeout', 'No Delivery', 'Many Vegetarian Options']",4.0,4.0,,,,,0.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bertini's Restaurant,"{""RestaurantsPriceRange2"": ""2"", ""NoiseLevel"": ""u'average'"", ""Corkage"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""'casual'"", ""OutdoorSeating"": ""False"", ""WiFi"": ""u'no'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""False"", ""Alcohol"": ""u'full_bar'"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""BikeParking"": ""True""}"
2226,Sidelines Sportsbar & Grill,https://www.yelp.com/biz/sidelines-sportsbar-and-grill-salem?hrid=5semUWaEihjOTB-SKbqETQ&osq=Restaurants,1,2.0,Restaurants,"['Sports Bars', 'American (Traditional)']",1.0,1.0,7.0,128.0,29.0,"['Offers Delivery', 'Offers Takeout', 'No Reservations', 'Accepts Credit Cards']",4.0,4.0,,,22.0,50.0,28.0,,22.0,50.0,28.0,,22.0,50.0,28.0,,22.0,50.0,28.0,,22.0,50.0,28.0,,22.0,50.0,28.0,,22.0,50.0,28.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sidelines Sportsbar & Grill,"{""BYOBCorkage"": ""'no'"", ""OutdoorSeating"": ""False"", ""RestaurantsReservations"": ""False"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsAttire"": ""'casual'"", ""WiFi"": ""u'free'"", ""HasTV"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForKids"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""Alcohol"": ""u'full_bar'"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""GoodForMeal"": ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", ""NoiseLevel"": ""u'loud'"", ""Caters"": ""False"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", ""RestaurantsDelivery"": ""True""}"
2227,Nathaniel's,https://www.yelp.com/biz/nathaniels-salem-3?hrid=uFgaYTaXayaVIqmAQ5YIWA&osq=Restaurants,1,2.0,Restaurants,"['American (Traditional)', 'Breakfast & Brunch', 'Desserts']",1.0,1.0,8.0,82.0,55.0,"['Takes Reservations', 'Offers Takeout', 'No Delivery', 'Masks required']",4.0,4.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,34.0,44.0,10.0,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathaniel's,"{""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""False"", ""Alcohol"": ""u'full_bar'"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForKids"": ""False"", ""OutdoorSeating"": ""False"", ""Caters"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""BusinessAcceptsBitcoin"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", ""HasTV"": ""False"", ""WiFi"": ""u'free'"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': None, 'brunch': None, 'breakfast': None}"", ""NoiseLevel"": ""u'quiet'"", ""HappyHour"": ""False"", ""RestaurantsTableService"": ""True"", ""BikeParking"": ""True"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", ""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsAttire"": ""u'casual'""}"
2228,Londi's Roast Beef,https://www.yelp.com/biz/londis-roast-beef-salem-2?osq=Restaurants,1,1.0,Restaurants,"['Sandwiches', 'Salad', 'Seafood']",1.0,1.0,7.0,98.0,46.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards']",4.0,4.0,,,22.0,42.0,20.0,,,,,,20.0,44.0,24.0,,20.0,44.0,24.0,,20.0,44.0,24.0,,20.0,44.0,24.0,,20.0,44.0,24.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Londi's Roast Beef,"{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""False"", ""Alcohol"": ""u'none'"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""OutdoorSeating"": ""False"", ""RestaurantsTableService"": ""True"", ""Caters"": ""True"", ""HappyHour"": ""False"", ""NoiseLevel"": ""'average'"", ""WheelchairAccessible"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""ByAppointmentOnly"": ""False"", ""GoodForKids"": ""True"", ""BusinessAcceptsBitcoin"": ""False"", ""WiFi"": ""u'no'"", ""Ambience"": ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", ""BYOB"": ""False""}"
2229,Nightshade Noodle Bar,https://www.yelp.com/biz/nightshade-noodle-bar-lynn-2?osq=Restaurants,1,0.0,Restaurants,"['Vietnamese', 'Asian Fusion', 'Cocktail Bars']",1.0,1.0,9.0,88.0,128.0,"['Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required']",4.0,4.0,,,32.0,44.0,12.0,,,,0.0,,,,0.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,32.0,44.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nightshade Noodle Bar,"{""BYOB"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""u'full_bar'"", ""HasTV"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""DogsAllowed"": ""False"", ""RestaurantsReservations"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""WiFi"": ""u'free'"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""RestaurantsTableService"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsDelivery"": ""True"", ""Caters"": ""False""}"
2230,The Berry Tavern,https://www.yelp.com/biz/the-berry-tavern-danvers?osq=Restaurants,1,2.0,Restaurants,"['American (New)', 'Wine Bars']",1.0,1.0,6.0,157.0,70.0,"['Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Many Vegetarian Options']",4.0,4.0,,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,46.0,24.0,,22.0,49.0,27.0,,22.0,49.0,27.0,,22.0,49.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Berry Tavern,"{""HappyHour"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""True"", ""HasTV"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""GoodForDancing"": ""False"", ""RestaurantsReservations"": ""True"", ""Alcohol"": ""u'full_bar'"", ""WiFi"": ""'free'"", ""Smoking"": ""u'no'"", ""RestaurantsTableService"": ""True"", ""BestNights"": ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", ""BusinessAcceptsCreditCards"": ""True"", ""CoatCheck"": ""False"", ""Music"": ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", ""GoodForMeal"": ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}"", ""NoiseLevel"": ""u'average'"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", ""RestaurantsDelivery"": ""True""}"
